V2,V3,value
Ringsted,Mariagerfjord,3
Svendborg,Mariagerfjord,3
Sønderborg,Mariagerfjord,3
Faaborg-Midtfyn,Mariagerfjord,2
Fredensborg,Mariagerfjord,2
Fredericia,Mariagerfjord,2
Guldborgsund,Mariagerfjord,2
Hvidovre,Mariagerfjord,2
Odsherred,Mariagerfjord,2
Roskilde,Mariagerfjord,2
Solrød,Mariagerfjord,2
Sorø,Mariagerfjord,2
Tårnby,Mariagerfjord,2
Ballerup,Mariagerfjord,1
Billund,Mariagerfjord,1
Bornholm,Mariagerfjord,1
Brøndby,Mariagerfjord,1
Gladsaxe,Mariagerfjord,1
Herlev,Mariagerfjord,1
Høje-Taastrup,Mariagerfjord,1
Ishøj,Mariagerfjord,1
Kerteminde,Mariagerfjord,1
Lejre,Mariagerfjord,1
Lolland,Mariagerfjord,1
Middelfart,Mariagerfjord,1
Nyborg,Mariagerfjord,1
Vordingborg,Mariagerfjord,1
Albertslund,Mariagerfjord,0
Allerød,Mariagerfjord,0
Christiansø,Mariagerfjord,0
Dragør,Mariagerfjord,0
Egedal,Mariagerfjord,0
Fanø,Mariagerfjord,0
Furesø,Mariagerfjord,0
Glostrup,Mariagerfjord,0
Greve,Mariagerfjord,0
Gribskov,Mariagerfjord,0
Halsnæs,Mariagerfjord,0
Hørsholm,Mariagerfjord,0
Langeland,Mariagerfjord,0
Samsø,Mariagerfjord,0
Stevns,Mariagerfjord,0
Tønder,Mariagerfjord,0
Vallensbæk,Mariagerfjord,0
Ærø,Mariagerfjord,0
Middelfart,Middelfart,10118
Odense,Middelfart,1233
Fredericia,Middelfart,1109
Assens,Middelfart,909
Kolding,Middelfart,595
Vejle,Middelfart,551
Nordfyns,Middelfart,485
Faaborg-Midtfyn,Middelfart,200
Aarhus,Middelfart,99
Nyborg,Middelfart,93
Svendborg,Middelfart,83
Horsens,Middelfart,80
Vejen,Middelfart,73
Haderslev,Middelfart,69
Kerteminde,Middelfart,66
Hedensted,Middelfart,60
Esbjerg,Middelfart,44
Aabenraa,Middelfart,33
København,Middelfart,32
Billund,Middelfart,30
Sønderborg,Middelfart,27
Ikast-Brande,Middelfart,26
Varde,Middelfart,26
Silkeborg,Middelfart,22
Herning,Middelfart,19
Skanderborg,Middelfart,19
Aalborg,Middelfart,18
Langeland,Middelfart,16
Næstved,Middelfart,15
Randers,Middelfart,15
Køge,Middelfart,13
Favrskov,Middelfart,12
Kalundborg,Middelfart,12
Tønder,Middelfart,11
Slagelse,Middelfart,10
Frederiksberg,Middelfart,9
Roskilde,Middelfart,9
Viborg,Middelfart,9
Faxe,Middelfart,8
Høje-Taastrup,Middelfart,8
Solrød,Middelfart,7
Hvidovre,Middelfart,6
Lyngby-Taarbæk,Middelfart,6
Mariagerfjord,Middelfart,6
Odder,Middelfart,6
Ringkøbing-Skjern,Middelfart,6
Skive,Middelfart,6
Sorø,Middelfart,6
Gentofte,Middelfart,5
Rudersdal,Middelfart,5
Brønderslev,Middelfart,4
Gladsaxe,Middelfart,4
Holstebro,Middelfart,4
Syddjurs,Middelfart,4
Egedal,Middelfart,3
Greve,Middelfart,3
Gribskov,Middelfart,3
Guldborgsund,Middelfart,3
Helsingør,Middelfart,3
Hillerød,Middelfart,3
Holbæk,Middelfart,3
Ishøj,Middelfart,3
Stevns,Middelfart,3
Struer,Middelfart,3
Vallensbæk,Middelfart,3
Ærø,Middelfart,3
Albertslund,Middelfart,2
Brøndby,Middelfart,2
Dragør,Middelfart,2
Frederikshavn,Middelfart,2
Furesø,Middelfart,2
Hjørring,Middelfart,2
Jammerbugt,Middelfart,2
Lejre,Middelfart,2
Rebild,Middelfart,2
Ringsted,Middelfart,2
Rødovre,Middelfart,2
Thisted,Middelfart,2
Vordingborg,Middelfart,2
Ballerup,Middelfart,1
Bornholm,Middelfart,1
Frederikssund,Middelfart,1
Glostrup,Middelfart,1
Halsnæs,Middelfart,1
Hørsholm,Middelfart,1
Læsø,Middelfart,1
Norddjurs,Middelfart,1
Tårnby,Middelfart,1
Vesthimmerlands,Middelfart,1
Allerød,Middelfart,0
Christiansø,Middelfart,0
Fanø,Middelfart,0
Fredensborg,Middelfart,0
Herlev,Middelfart,0
Lemvig,Middelfart,0
Lolland,Middelfart,0
Morsø,Middelfart,0
Odsherred,Middelfart,0
Samsø,Middelfart,0
Morsø,Morsø,7206
Skive,Morsø,907
Thisted,Morsø,622
Viborg,Morsø,85
Aarhus,Morsø,56
Aalborg,Morsø,43
Holstebro,Morsø,35
Struer,Morsø,24
Vesthimmerlands,Morsø,22
Jammerbugt,Morsø,21
Silkeborg,Morsø,17
København,Morsø,14
Herning,Morsø,12
Lemvig,Morsø,12
Randers,Morsø,12
Horsens,Morsø,11
Esbjerg,Morsø,8
Ikast-Brande,Morsø,8
Rebild,Morsø,7
Mariagerfjord,Morsø,6
Odense,Morsø,6
Ringkøbing-Skjern,Morsø,6
Favrskov,Morsø,5
Varde,Morsø,5
Frederikshavn,Morsø,4
Kalundborg,Morsø,4
Kolding,Morsø,4
Skanderborg,Morsø,4
Vejle,Morsø,4
Ballerup,Morsø,3
Billund,Morsø,3
Brønderslev,Morsø,3
Gribskov,Morsø,3
Guldborgsund,Morsø,3
Norddjurs,Morsø,3
Roskilde,Morsø,3
Syddjurs,Morsø,3
Aabenraa,Morsø,2
Fredericia,Morsø,2
Frederiksberg,Morsø,2
Frederikssund,Morsø,2
Gentofte,Morsø,2
Greve,Morsø,2
Lejre,Morsø,2
Nyborg,Morsø,2
Vordingborg,Morsø,2
Allerød,Morsø,1
Assens,Morsø,1
Dragør,Morsø,1
Gladsaxe,Morsø,1
Glostrup,Morsø,1
Hedensted,Morsø,1
Hillerød,Morsø,1
Hjørring,Morsø,1
Høje-Taastrup,Morsø,1
Ishøj,Morsø,1
Lolland,Morsø,1
Nordfyns,Morsø,1
Odder,Morsø,1
Ringsted,Morsø,1
Rudersdal,Morsø,1
Slagelse,Morsø,1
Solrød,Morsø,1
Sorø,Morsø,1
Svendborg,Morsø,1
Vejen,Morsø,1
Albertslund,Morsø,0
Bornholm,Morsø,0
Brøndby,Morsø,0
Christiansø,Morsø,0
Egedal,Morsø,0
Faaborg-Midtfyn,Morsø,0
Fanø,Morsø,0
Faxe,Morsø,0
Fredensborg,Morsø,0
Furesø,Morsø,0
Haderslev,Morsø,0
Halsnæs,Morsø,0
Helsingør,Morsø,0
Herlev,Morsø,0
Holbæk,Morsø,0
Hvidovre,Morsø,0
Hørsholm,Morsø,0
Kerteminde,Morsø,0
Køge,Morsø,0
Langeland,Morsø,0
Lyngby-Taarbæk,Morsø,0
Læsø,Morsø,0
Middelfart,Morsø,0
Næstved,Morsø,0
Odsherred,Morsø,0
Rødovre,Morsø,0
Samsø,Morsø,0
Stevns,Morsø,0
Sønderborg,Morsø,0
Tårnby,Morsø,0
Tønder,Morsø,0
Vallensbæk,Morsø,0
Ærø,Morsø,0
Norddjurs,Norddjurs,11939
Syddjurs,Norddjurs,1315
Randers,Norddjurs,702
Aarhus,Norddjurs,670
Favrskov,Norddjurs,103
Aalborg,Norddjurs,42
Skanderborg,Norddjurs,36
Mariagerfjord,Norddjurs,30
Silkeborg,Norddjurs,27
Viborg,Norddjurs,25
Horsens,Norddjurs,16
København,Norddjurs,16
Odense,Norddjurs,10
Frederikshavn,Norddjurs,9
Jammerbugt,Norddjurs,8
Rebild,Norddjurs,8
Vejle,Norddjurs,8
Hedensted,Norddjurs,7
Fredericia,Norddjurs,6
Hjørring,Norddjurs,6
Odder,Norddjurs,6
Brønderslev,Norddjurs,5
Frederiksberg,Norddjurs,5
Ikast-Brande,Norddjurs,5
Faaborg-Midtfyn,Norddjurs,4
Herning,Norddjurs,4
Thisted,Norddjurs,4
Haderslev,Norddjurs,3
Kalundborg,Norddjurs,3
Kolding,Norddjurs,3
Ringkøbing-Skjern,Norddjurs,3
Skive,Norddjurs,3
Svendborg,Norddjurs,3
Vesthimmerlands,Norddjurs,3
Aabenraa,Norddjurs,2
Allerød,Norddjurs,2
Ballerup,Norddjurs,2
Egedal,Norddjurs,2
Esbjerg,Norddjurs,2
Faxe,Norddjurs,2
Gentofte,Norddjurs,2
Halsnæs,Norddjurs,2
Helsingør,Norddjurs,2
Holstebro,Norddjurs,2
Middelfart,Norddjurs,2
Morsø,Norddjurs,2
Samsø,Norddjurs,2
Stevns,Norddjurs,2
Tønder,Norddjurs,2
Vejen,Norddjurs,2
Albertslund,Norddjurs,1
Assens,Norddjurs,1
Billund,Norddjurs,1
Bornholm,Norddjurs,1
Brøndby,Norddjurs,1
Fanø,Norddjurs,1
Glostrup,Norddjurs,1
Guldborgsund,Norddjurs,1
Herlev,Norddjurs,1
Holbæk,Norddjurs,1
Hvidovre,Norddjurs,1
Høje-Taastrup,Norddjurs,1
Hørsholm,Norddjurs,1
Kerteminde,Norddjurs,1
Lejre,Norddjurs,1
Lyngby-Taarbæk,Norddjurs,1
Roskilde,Norddjurs,1
Rudersdal,Norddjurs,1
Sorø,Norddjurs,1
Tårnby,Norddjurs,1
Vordingborg,Norddjurs,1
Christiansø,Norddjurs,0
Dragør,Norddjurs,0
Fredensborg,Norddjurs,0
Frederikssund,Norddjurs,0
Furesø,Norddjurs,0
Gladsaxe,Norddjurs,0
Greve,Norddjurs,0
Gribskov,Norddjurs,0
Hillerød,Norddjurs,0
Ishøj,Norddjurs,0
Køge,Norddjurs,0
Langeland,Norddjurs,0
Lemvig,Norddjurs,0
Lolland,Norddjurs,0
Læsø,Norddjurs,0
Nordfyns,Norddjurs,0
Nyborg,Norddjurs,0
Næstved,Norddjurs,0
Odsherred,Norddjurs,0
Ringsted,Norddjurs,0
Rødovre,Norddjurs,0
Slagelse,Norddjurs,0
Solrød,Norddjurs,0
Struer,Norddjurs,0
Sønderborg,Norddjurs,0
Vallensbæk,Norddjurs,0
Varde,Norddjurs,0
Ærø,Norddjurs,0
Nordfyns,Nordfyns,6794
Odense,Nordfyns,1830
Assens,Nordfyns,325
Middelfart,Nordfyns,249
Faaborg-Midtfyn,Nordfyns,128
Kerteminde,Nordfyns,80
Nyborg,Nordfyns,51
Svendborg,Nordfyns,39
Vejle,Nordfyns,35
Kolding,Nordfyns,34
Fredericia,Nordfyns,31
København,Nordfyns,21
Aarhus,Nordfyns,17
Aalborg,Nordfyns,10
Langeland,Nordfyns,9
Næstved,Nordfyns,9
Vejen,Nordfyns,9
Esbjerg,Nordfyns,7
Roskilde,Nordfyns,7
Frederikshavn,Nordfyns,6
Haderslev,Nordfyns,6
Horsens,Nordfyns,6
Sønderborg,Nordfyns,6
Aabenraa,Nordfyns,5
Hedensted,Nordfyns,5
Rudersdal,Nordfyns,5
Slagelse,Nordfyns,5
Holbæk,Nordfyns,4
Holstebro,Nordfyns,4
Lemvig,Nordfyns,4
Randers,Nordfyns,4
Viborg,Nordfyns,4
Frederiksberg,Nordfyns,3
Ringsted,Nordfyns,3
Skanderborg,Nordfyns,3
Vordingborg,Nordfyns,3
Billund,Nordfyns,2
Brøndby,Nordfyns,2
Frederikssund,Nordfyns,2
Herning,Nordfyns,2
Hvidovre,Nordfyns,2
Jammerbugt,Nordfyns,2
Kalundborg,Nordfyns,2
Køge,Nordfyns,2
Mariagerfjord,Nordfyns,2
Odder,Nordfyns,2
Rebild,Nordfyns,2
Silkeborg,Nordfyns,2
Solrød,Nordfyns,2
Stevns,Nordfyns,2
Syddjurs,Nordfyns,2
Tønder,Nordfyns,2
Varde,Nordfyns,2
Ballerup,Nordfyns,1
Dragør,Nordfyns,1
Faxe,Nordfyns,1
Furesø,Nordfyns,1
Gentofte,Nordfyns,1
Gladsaxe,Nordfyns,1
Gribskov,Nordfyns,1
Hjørring,Nordfyns,1
Høje-Taastrup,Nordfyns,1
Ikast-Brande,Nordfyns,1
Ishøj,Nordfyns,1
Lyngby-Taarbæk,Nordfyns,1
Ringkøbing-Skjern,Nordfyns,1
Sorø,Nordfyns,1
Thisted,Nordfyns,1
Vallensbæk,Nordfyns,1
Ærø,Nordfyns,1
Albertslund,Nordfyns,0
Allerød,Nordfyns,0
Bornholm,Nordfyns,0
Brønderslev,Nordfyns,0
Christiansø,Nordfyns,0
Egedal,Nordfyns,0
Fanø,Nordfyns,0
Favrskov,Nordfyns,0
Fredensborg,Nordfyns,0
Glostrup,Nordfyns,0
Greve,Nordfyns,0
Guldborgsund,Nordfyns,0
Halsnæs,Nordfyns,0
Helsingør,Nordfyns,0
Herlev,Nordfyns,0
Hillerød,Nordfyns,0
Hørsholm,Nordfyns,0
Lejre,Nordfyns,0
Lolland,Nordfyns,0
Læsø,Nordfyns,0
Morsø,Nordfyns,0
Norddjurs,Nordfyns,0
Odsherred,Nordfyns,0
Rødovre,Nordfyns,0
Samsø,Nordfyns,0
Skive,Nordfyns,0
Struer,Nordfyns,0
Tårnby,Nordfyns,0
Vesthimmerlands,Nordfyns,0
Nyborg,Nyborg,7392
Odense,Nyborg,1271
Svendborg,Nyborg,599
Faaborg-Midtfyn,Nyborg,587
Kerteminde,Nyborg,560
Assens,Nyborg,160
Nordfyns,Nyborg,97
Slagelse,Nyborg,80
Middelfart,Nyborg,61
Langeland,Nyborg,55
København,Nyborg,36
Vejle,Nyborg,24
Kolding,Nyborg,17
Aarhus,Nyborg,15
Fredericia,Nyborg,10
Haderslev,Nyborg,8
Kalundborg,Nyborg,8
Holbæk,Nyborg,7
Sorø,Nyborg,7
Sønderborg,Nyborg,7
Ærø,Nyborg,7
Esbjerg,Nyborg,6
Frederiksberg,Nyborg,6
Køge,Nyborg,6
Næstved,Nyborg,6
Roskilde,Nyborg,6
Vejen,Nyborg,6
Aabenraa,Nyborg,5
Høje-Taastrup,Nyborg,5
Ringsted,Nyborg,5
Ballerup,Nyborg,4
Gentofte,Nyborg,4
Helsingør,Nyborg,4
Herning,Nyborg,4
Skanderborg,Nyborg,4
Tønder,Nyborg,4
Vordingborg,Nyborg,4
Aalborg,Nyborg,3
Holstebro,Nyborg,3
Horsens,Nyborg,3
Hvidovre,Nyborg,3
Silkeborg,Nyborg,3
Syddjurs,Nyborg,3
Varde,Nyborg,3
Favrskov,Nyborg,2
Frederikshavn,Nyborg,2
Gladsaxe,Nyborg,2
Greve,Nyborg,2
Hørsholm,Nyborg,2
Lejre,Nyborg,2
Lyngby-Taarbæk,Nyborg,2
Randers,Nyborg,2
Rudersdal,Nyborg,2
Vallensbæk,Nyborg,2
Allerød,Nyborg,1
Billund,Nyborg,1
Guldborgsund,Nyborg,1
Hedensted,Nyborg,1
Herlev,Nyborg,1
Hillerød,Nyborg,1
Ikast-Brande,Nyborg,1
Ishøj,Nyborg,1
Lolland,Nyborg,1
Mariagerfjord,Nyborg,1
Norddjurs,Nyborg,1
Skive,Nyborg,1
Stevns,Nyborg,1
Thisted,Nyborg,1
Albertslund,Nyborg,0
Bornholm,Nyborg,0
Brøndby,Nyborg,0
Brønderslev,Nyborg,0
Christiansø,Nyborg,0
Dragør,Nyborg,0
Egedal,Nyborg,0
Fanø,Nyborg,0
Faxe,Nyborg,0
Fredensborg,Nyborg,0
Frederikssund,Nyborg,0
Furesø,Nyborg,0
Glostrup,Nyborg,0
Gribskov,Nyborg,0
Halsnæs,Nyborg,0
Hjørring,Nyborg,0
Jammerbugt,Nyborg,0
Lemvig,Nyborg,0
Læsø,Nyborg,0
Morsø,Nyborg,0
Odder,Nyborg,0
Odsherred,Nyborg,0
Rebild,Nyborg,0
Ringkøbing-Skjern,Nyborg,0
Rødovre,Nyborg,0
Samsø,Nyborg,0
Solrød,Nyborg,0
Struer,Nyborg,0
Tårnby,Nyborg,0
Vesthimmerlands,Nyborg,0
Viborg,Nyborg,0
Næstved,Næstved,23172
Vordingborg,Næstved,1883
Slagelse,Næstved,1169
Faxe,Næstved,1101
København,Næstved,643
Guldborgsund,Næstved,538
Ringsted,Næstved,463
Sorø,Næstved,391
Køge,Næstved,251
Stevns,Næstved,175
Roskilde,Næstved,165
Holbæk,Næstved,149
Kalundborg,Næstved,131
Frederiksberg,Næstved,109
Lolland,Næstved,101
Høje-Taastrup,Næstved,62
Greve,Næstved,57
Solrød,Næstved,49
Gentofte,Næstved,47
Lejre,Næstved,47
Odense,Næstved,47
Hvidovre,Næstved,42
Odsherred,Næstved,39
Tårnby,Næstved,36
Gladsaxe,Næstved,34
Lyngby-Taarbæk,Næstved,33
Ballerup,Næstved,28
Rudersdal,Næstved,28
Albertslund,Næstved,26
Rødovre,Næstved,23
Egedal,Næstved,22
Furesø,Næstved,20
Herlev,Næstved,19
Ishøj,Næstved,19
Frederikssund,Næstved,18
Brøndby,Næstved,17
Helsingør,Næstved,17
Aalborg,Næstved,15
Glostrup,Næstved,15
Hillerød,Næstved,15
Esbjerg,Næstved,14
Kolding,Næstved,13
Aarhus,Næstved,11
Vallensbæk,Næstved,11
Bornholm,Næstved,10
Gribskov,Næstved,10
Dragør,Næstved,9
Fredensborg,Næstved,9
Nyborg,Næstved,9
Svendborg,Næstved,9
Hørsholm,Næstved,8
Vejle,Næstved,8
Allerød,Næstved,7
Halsnæs,Næstved,7
Silkeborg,Næstved,7
Skanderborg,Næstved,7
Viborg,Næstved,7
Assens,Næstved,6
Faaborg-Midtfyn,Næstved,5
Fredericia,Næstved,5
Herning,Næstved,5
Randers,Næstved,5
Syddjurs,Næstved,5
Sønderborg,Næstved,5
Holstebro,Næstved,3
Horsens,Næstved,3
Mariagerfjord,Næstved,3
Middelfart,Næstved,3
Skive,Næstved,3
Vejen,Næstved,3
Aabenraa,Næstved,2
Favrskov,Næstved,2
Haderslev,Næstved,2
Hjørring,Næstved,2
Varde,Næstved,2
Billund,Næstved,1
Brønderslev,Næstved,1
Fanø,Næstved,1
Hedensted,Næstved,1
Ikast-Brande,Næstved,1
Jammerbugt,Næstved,1
Kerteminde,Næstved,1
Langeland,Næstved,1
Lemvig,Næstved,1
Nordfyns,Næstved,1
Odder,Næstved,1
Rebild,Næstved,1
Struer,Næstved,1
Thisted,Næstved,1
Tønder,Næstved,1
Vesthimmerlands,Næstved,1
Christiansø,Næstved,0
Frederikshavn,Næstved,0
Læsø,Næstved,0
Morsø,Næstved,0
Norddjurs,Næstved,0
Ringkøbing-Skjern,Næstved,0
Samsø,Næstved,0
Ærø,Næstved,0
Odder,Odder,5147
Aarhus,Odder,1152
Horsens,Odder,393
Skanderborg,Odder,283
Hedensted,Odder,55
Silkeborg,Odder,52
Favrskov,Odder,47
Vejle,Odder,36
Randers,Odder,34
Samsø,Odder,22
København,Odder,14
Aalborg,Odder,13
Odense,Odder,13
Norddjurs,Odder,11
Syddjurs,Odder,10
Viborg,Odder,9
Ikast-Brande,Odder,8
Kolding,Odder,8
Haderslev,Odder,6
Ringkøbing-Skjern,Odder,6
Esbjerg,Odder,5
Herning,Odder,5
Mariagerfjord,Odder,5
Middelfart,Odder,5
Skive,Odder,5
Svendborg,Odder,5
Frederiksberg,Odder,4
Holbæk,Odder,4
Jammerbugt,Odder,4
Aabenraa,Odder,3
Brønderslev,Odder,3
Faaborg-Midtfyn,Odder,3
Faxe,Odder,3
Fredericia,Odder,3
Rebild,Odder,3
Thisted,Odder,3
Gentofte,Odder,2
Gladsaxe,Odder,2
Guldborgsund,Odder,2
Hjørring,Odder,2
Hvidovre,Odder,2
Nordfyns,Odder,2
Næstved,Odder,2
Sønderborg,Odder,2
Vejen,Odder,2
Assens,Odder,1
Ballerup,Odder,1
Billund,Odder,1
Brøndby,Odder,1
Frederikshavn,Odder,1
Frederikssund,Odder,1
Furesø,Odder,1
Glostrup,Odder,1
Greve,Odder,1
Helsingør,Odder,1
Hillerød,Odder,1
Hørsholm,Odder,1
Køge,Odder,1
Lejre,Odder,1
Lemvig,Odder,1
Nyborg,Odder,1
Rudersdal,Odder,1
Solrød,Odder,1
Struer,Odder,1
Varde,Odder,1
Albertslund,Odder,0
Allerød,Odder,0
Bornholm,Odder,0
Christiansø,Odder,0
Dragør,Odder,0
Egedal,Odder,0
Fanø,Odder,0
Fredensborg,Odder,0
Gribskov,Odder,0
Halsnæs,Odder,0
Herlev,Odder,0
Holstebro,Odder,0
Høje-Taastrup,Odder,0
Ishøj,Odder,0
Kalundborg,Odder,0
Kerteminde,Odder,0
Langeland,Odder,0
Lolland,Odder,0
Lyngby-Taarbæk,Odder,0
Læsø,Odder,0
Morsø,Odder,0
Odsherred,Odder,0
Ringsted,Odder,0
Roskilde,Odder,0
Rødovre,Odder,0
Slagelse,Odder,0
Sorø,Odder,0
Stevns,Odder,0
Tårnby,Odder,0
Tønder,Odder,0
Vallensbæk,Odder,0
Vesthimmerlands,Odder,0
Vordingborg,Odder,0
Ærø,Odder,0
Odense,Odense,67027
Faaborg-Midtfyn,Odense,5339
Assens,Odense,4367
Nordfyns,Odense,4070
Kerteminde,Odense,3428
Nyborg,Odense,2543
Svendborg,Odense,2409
Middelfart,Odense,1593
København,Odense,744
Kolding,Odense,610
Fredericia,Odense,498
Vejle,Odense,444
Aarhus,Odense,390
Slagelse,Odense,246
Langeland,Odense,179
Esbjerg,Odense,168
Frederiksberg,Odense,143
Haderslev,Odense,126
Horsens,Odense,110
Sønderborg,Odense,106
Aabenraa,Odense,89
Vejen,Odense,88
Hedensted,Odense,87
Aalborg,Odense,81
Gentofte,Odense,77
Skanderborg,Odense,75
Roskilde,Odense,69
Holbæk,Odense,64
Randers,Odense,63
Silkeborg,Odense,60
Næstved,Odense,59
Sorø,Odense,52
Frederikssund,Odense,46
Herning,Odense,46
Ringsted,Odense,42
Varde,Odense,40
Viborg,Odense,40
Ærø,Odense,40
Gladsaxe,Odense,38
Høje-Taastrup,Odense,38
Kalundborg,Odense,38
Rudersdal,Odense,38
Greve,Odense,35
Hvidovre,Odense,35
Favrskov,Odense,32
Lejre,Odense,30
Lyngby-Taarbæk,Odense,29
Mariagerfjord,Odense,29
Køge,Odense,28
Syddjurs,Odense,27
Tårnby,Odense,27
Ballerup,Odense,24
Billund,Odense,24
Vordingborg,Odense,24
Tønder,Odense,23
Brøndby,Odense,22
Hillerød,Odense,21
Ikast-Brande,Odense,21
Ringkøbing-Skjern,Odense,21
Holstebro,Odense,20
Odder,Odense,20
Frederikshavn,Odense,19
Egedal,Odense,18
Helsingør,Odense,18
Brønderslev,Odense,17
Hørsholm,Odense,17
Solrød,Odense,17
Faxe,Odense,16
Guldborgsund,Odense,16
Stevns,Odense,16
Hjørring,Odense,15
Rebild,Odense,15
Fredensborg,Odense,14
Furesø,Odense,14
Rødovre,Odense,13
Albertslund,Odense,12
Glostrup,Odense,12
Allerød,Odense,11
Dragør,Odense,11
Jammerbugt,Odense,11
Gribskov,Odense,10
Lolland,Odense,10
Halsnæs,Odense,9
Norddjurs,Odense,9
Skive,Odense,9
Bornholm,Odense,8
Ishøj,Odense,8
Thisted,Odense,8
Vallensbæk,Odense,8
Herlev,Odense,6
Odsherred,Odense,6
Fanø,Odense,5
Lemvig,Odense,5
Struer,Odense,4
Morsø,Odense,3
Samsø,Odense,3
Vesthimmerlands,Odense,3
Læsø,Odense,1
Christiansø,Odense,0
Odsherred,Odsherred,8728
Holbæk,Odsherred,1348
Kalundborg,Odsherred,359
København,Odsherred,249
Slagelse,Odsherred,73
Roskilde,Odsherred,70
Lejre,Odsherred,64
Sorø,Odsherred,64
Frederikssund,Odsherred,45
Frederiksberg,Odsherred,40
Næstved,Odsherred,30
Ringsted,Odsherred,28
Høje-Taastrup,Odsherred,22
Egedal,Odsherred,21
Aarhus,Odsherred,20
Greve,Odsherred,19
Køge,Odsherred,19
Halsnæs,Odsherred,17
Albertslund,Odsherred,15
Ballerup,Odsherred,14
Furesø,Odsherred,14
Hvidovre,Odsherred,14
Guldborgsund,Odsherred,13
Hillerød,Odsherred,13
Gladsaxe,Odsherred,12
Lyngby-Taarbæk,Odsherred,12
Gentofte,Odsherred,11
Stevns,Odsherred,11
Vordingborg,Odsherred,11
Bornholm,Odsherred,10
Frederikshavn,Odsherred,10
Faxe,Odsherred,9
Helsingør,Odsherred,8
Aalborg,Odsherred,7
Ishøj,Odsherred,7
Lolland,Odsherred,7
Gribskov,Odsherred,6
Randers,Odsherred,6
Rødovre,Odsherred,6
Tårnby,Odsherred,6
Allerød,Odsherred,5
Fredensborg,Odsherred,5
Herlev,Odsherred,5
Rudersdal,Odsherred,5
Brøndby,Odsherred,4
Hørsholm,Odsherred,4
Nyborg,Odsherred,4
Odense,Odsherred,4
Skanderborg,Odsherred,4
Svendborg,Odsherred,4
Vejle,Odsherred,4
Brønderslev,Odsherred,3
Esbjerg,Odsherred,3
Glostrup,Odsherred,3
Hedensted,Odsherred,3
Herning,Odsherred,3
Hjørring,Odsherred,3
Solrød,Odsherred,3
Syddjurs,Odsherred,3
Vejen,Odsherred,3
Dragør,Odsherred,2
Holstebro,Odsherred,2
Ikast-Brande,Odsherred,2
Jammerbugt,Odsherred,2
Silkeborg,Odsherred,2
Skive,Odsherred,2
Tønder,Odsherred,2
Vesthimmerlands,Odsherred,2
Viborg,Odsherred,2
Favrskov,Odsherred,1
Fredericia,Odsherred,1
Horsens,Odsherred,1
Kerteminde,Odsherred,1
Kolding,Odsherred,1
Morsø,Odsherred,1
Norddjurs,Odsherred,1
Odder,Odsherred,1
Rebild,Odsherred,1
Ringkøbing-Skjern,Odsherred,1
Samsø,Odsherred,1
Thisted,Odsherred,1
Vallensbæk,Odsherred,1
Varde,Odsherred,1
Aabenraa,Odsherred,0
Assens,Odsherred,0
Billund,Odsherred,0
Christiansø,Odsherred,0
Faaborg-Midtfyn,Odsherred,0
Fanø,Odsherred,0
Haderslev,Odsherred,0
Langeland,Odsherred,0
Lemvig,Odsherred,0
Læsø,Odsherred,0
Mariagerfjord,Odsherred,0
Middelfart,Odsherred,0
Nordfyns,Odsherred,0
Struer,Odsherred,0
Sønderborg,Odsherred,0
Ærø,Odsherred,0
Randers,Randers,29796
Aarhus,Randers,2365
Favrskov,Randers,1370
Mariagerfjord,Randers,1322
Norddjurs,Randers,1169
Viborg,Randers,734
Syddjurs,Randers,703
Aalborg,Randers,363
Silkeborg,Randers,342
Skanderborg,Randers,325
Rebild,Randers,169
Horsens,Randers,123
Vesthimmerlands,Randers,93
Skive,Randers,81
Vejle,Randers,64
København,Randers,62
Odder,Randers,56
Herning,Randers,42
Svendborg,Randers,42
Hedensted,Randers,41
Hjørring,Randers,36
Kolding,Randers,36
Holstebro,Randers,32
Odense,Randers,32
Jammerbugt,Randers,27
Brønderslev,Randers,26
Ikast-Brande,Randers,26
Frederikshavn,Randers,22
Slagelse,Randers,20
Næstved,Randers,16
Esbjerg,Randers,13
Assens,Randers,12
Fredericia,Randers,12
Faaborg-Midtfyn,Randers,11
Frederiksberg,Randers,11
Haderslev,Randers,11
Thisted,Randers,11
Stevns,Randers,10
Struer,Randers,10
Høje-Taastrup,Randers,9
Middelfart,Randers,9
Varde,Randers,9
Aabenraa,Randers,8
Billund,Randers,8
Roskilde,Randers,8
Gentofte,Randers,7
Hillerød,Randers,7
Holbæk,Randers,7
Hvidovre,Randers,7
Kalundborg,Randers,7
Køge,Randers,7
Nyborg,Randers,7
Ringkøbing-Skjern,Randers,7
Sønderborg,Randers,7
Egedal,Randers,6
Guldborgsund,Randers,6
Lejre,Randers,6
Morsø,Randers,6
Rudersdal,Randers,6
Samsø,Randers,6
Vejen,Randers,6
Frederikssund,Randers,5
Greve,Randers,5
Gribskov,Randers,5
Halsnæs,Randers,5
Herlev,Randers,5
Lemvig,Randers,5
Dragør,Randers,4
Faxe,Randers,4
Fredensborg,Randers,4
Glostrup,Randers,4
Helsingør,Randers,4
Hørsholm,Randers,4
Nordfyns,Randers,4
Sorø,Randers,4
Vordingborg,Randers,4
Albertslund,Randers,3
Lyngby-Taarbæk,Randers,3
Odsherred,Randers,3
Ringsted,Randers,3
Rødovre,Randers,3
