V2,V3,value
Skanderborg,Horsens,1213
Skanderborg,Silkeborg,1174
Skanderborg,Favrskov,555
Skanderborg,Vejle,352
Skanderborg,Randers,325
Skanderborg,Odder,283
Skanderborg,Viborg,239
Skanderborg,København,212
Skanderborg,Ikast-Brande,195
Skanderborg,Hedensted,180
Skanderborg,Herning,145
Skanderborg,Kolding,125
Skanderborg,Fredericia,108
Skanderborg,Aalborg,91
Skanderborg,Syddjurs,82
Skanderborg,Billund,81
Skanderborg,Odense,75
Skanderborg,Esbjerg,62
Skanderborg,Mariagerfjord,45
Skanderborg,Ballerup,44
Skanderborg,Norddjurs,36
Skanderborg,Uden for Danmark,35
Skanderborg,Brøndby,32
Skanderborg,Holstebro,31
Skanderborg,Skive,25
Skanderborg,Albertslund,23
Skanderborg,Gladsaxe,22
Skanderborg,Rudersdal,22
Skanderborg,Høje-Taastrup,21
Skanderborg,Vejen,20
Skanderborg,Middelfart,19
Skanderborg,Frederiksberg,18
Skanderborg,Aabenraa,18
Skanderborg,Ringkøbing-Skjern,17
Skanderborg,Gentofte,16
Skanderborg,Herlev,16
Skanderborg,Glostrup,15
Skanderborg,Lyngby-Taarbæk,15
Skanderborg,Hvidovre,14
Skanderborg,Slagelse,14
Skanderborg,Allerød,13
Skanderborg,Roskilde,12
Skanderborg,Haderslev,12
Skanderborg,Frederikshavn,12
Skanderborg,Hørsholm,11
Skanderborg,Furesø,9
Skanderborg,Sønderborg,9
Skanderborg,Thisted,9
Skanderborg,Vesthimmerlands,9
Skanderborg,Rebild,9
Skanderborg,Hjørring,9
Skanderborg,Faxe,8
Skanderborg,Varde,8
Skanderborg,Samsø,8
Skanderborg,Fredensborg,7
Skanderborg,Greve,7
Skanderborg,Næstved,7
Skanderborg,Faaborg-Midtfyn,7
Skanderborg,Svendborg,7
Skanderborg,Egedal,6
Skanderborg,Assens,6
Skanderborg,Brønderslev,6
Skanderborg,Rødovre,5
Skanderborg,Tårnby,5
Skanderborg,Vallensbæk,5
Skanderborg,Hillerød,5
Skanderborg,Frederikssund,5
Skanderborg,Holbæk,5
Skanderborg,Sorø,5
Skanderborg,Kerteminde,5
Skanderborg,Tønder,5
Skanderborg,Lemvig,5
Skanderborg,Køge,4
Skanderborg,Odsherred,4
Skanderborg,Ringsted,4
Skanderborg,Bornholm,4
Skanderborg,Nyborg,4
Skanderborg,Morsø,4
Skanderborg,Jammerbugt,4
Skanderborg,Nordfyns,3
Skanderborg,Ishøj,2
Skanderborg,Helsingør,2
Skanderborg,Dragør,1
Skanderborg,Solrød,1
Skanderborg,Kalundborg,1
Skanderborg,Lejre,1
Skanderborg,Guldborgsund,1
Skanderborg,Vordingborg,1
Skanderborg,Struer,1
Skanderborg,Læsø,1
Skanderborg,Halsnæs,0
Skanderborg,Gribskov,0
Skanderborg,Stevns,0
Skanderborg,Lolland,0
Skanderborg,Christiansø,0
Skanderborg,Langeland,0
Skanderborg,Ærø,0
Skanderborg,Fanø,0
Skive,Skive,16662
Skive,Viborg,1727
Skive,Morsø,907
Skive,Holstebro,796
Skive,Thisted,323
Skive,Herning,307
Skive,Struer,218
Skive,Aarhus,192
Skive,Silkeborg,135
Skive,Aalborg,123
Skive,Vesthimmerlands,115
Skive,Randers,81
Skive,Mariagerfjord,71
Skive,København,66
Skive,Ikast-Brande,62
Skive,Ringkøbing-Skjern,56
Skive,Lemvig,42
Skive,Vejle,39
Skive,Uden for Danmark,39
Skive,Horsens,34
Skive,Favrskov,32
Skive,Ballerup,21
Skive,Gladsaxe,21
Skive,Esbjerg,20
Skive,Skanderborg,17
Skive,Frederikshavn,16
Skive,Kolding,15
Skive,Albertslund,13
Skive,Hjørring,13
Skive,Brøndby,11
Skive,Hedensted,11
Skive,Jammerbugt,10
Skive,Odense,9
Skive,Syddjurs,9
Skive,Varde,8
Skive,Fredericia,8
Skive,Vejen,7
Skive,Rebild,7
Skive,Gentofte,6
Skive,Høje-Taastrup,6
Skive,Middelfart,6
Skive,Herlev,5
Skive,Allerød,5
Skive,Roskilde,5
Skive,Billund,5
Skive,Sønderborg,5
Skive,Odder,5
Skive,Frederiksberg,4
Skive,Glostrup,4
Skive,Lyngby-Taarbæk,4
Skive,Helsingør,4
Skive,Rudersdal,4
Skive,Greve,4
Skive,Slagelse,4
Skive,Vordingborg,4
Skive,Faaborg-Midtfyn,4
Skive,Hvidovre,3
Skive,Køge,3
Skive,Holbæk,3
Skive,Faxe,3
Skive,Ringsted,3
Skive,Næstved,3
Skive,Guldborgsund,3
Skive,Assens,3
Skive,Svendborg,3
Skive,Haderslev,3
Skive,Aabenraa,3
Skive,Norddjurs,3
Skive,Brønderslev,3
Skive,Ishøj,2
Skive,Tårnby,2
Skive,Hillerød,2
Skive,Frederikssund,2
Skive,Odsherred,2
Skive,Bornholm,2
Skive,Dragør,1
Skive,Furesø,1
Skive,Fredensborg,1
Skive,Solrød,1
Skive,Kalundborg,1
Skive,Stevns,1
Skive,Kerteminde,1
Skive,Nyborg,1
Skive,Ærø,1
Skive,Tønder,1
Skive,Rødovre,0
Skive,Vallensbæk,0
Skive,Hørsholm,0
Skive,Egedal,0
Skive,Halsnæs,0
Skive,Gribskov,0
Skive,Sorø,0
Skive,Lejre,0
Skive,Lolland,0
Skive,Christiansø,0
Skive,Nordfyns,0
Skive,Langeland,0
Skive,Fanø,0
Skive,Samsø,0
Skive,Læsø,0
Slagelse,Slagelse,22743
Slagelse,Sorø,1631
Slagelse,København,1551
Slagelse,Kalundborg,1439
Slagelse,Næstved,1169
Slagelse,Ringsted,1055
Slagelse,Holbæk,530
Slagelse,Roskilde,513
Slagelse,Høje-Taastrup,403
Slagelse,Køge,344
Slagelse,Odense,246
Slagelse,Ballerup,234
Slagelse,Brøndby,190
Slagelse,Hvidovre,180
Slagelse,Greve,177
Slagelse,Gladsaxe,162
Slagelse,Albertslund,162
Slagelse,Glostrup,133
Slagelse,Frederiksberg,124
Slagelse,Faxe,115
Slagelse,Herlev,114
Slagelse,Vordingborg,94
Slagelse,Lejre,89
Slagelse,Tårnby,87
Slagelse,Nyborg,80
Slagelse,Gentofte,75
Slagelse,Uden for Danmark,75
Slagelse,Odsherred,73
Slagelse,Rødovre,69
Slagelse,Aarhus,68
Slagelse,Lyngby-Taarbæk,62
Slagelse,Ishøj,62
Slagelse,Allerød,55
Slagelse,Frederikssund,50
Slagelse,Rudersdal,49
Slagelse,Frederikshavn,38
Slagelse,Guldborgsund,37
Slagelse,Hillerød,34
Slagelse,Egedal,30
Slagelse,Fredericia,30
Slagelse,Lolland,28
Slagelse,Helsingør,27
Slagelse,Esbjerg,27
Slagelse,Solrød,26
Slagelse,Vejle,23
Slagelse,Randers,20
Slagelse,Furesø,18
Slagelse,Hørsholm,17
Slagelse,Kolding,17
Slagelse,Stevns,15
Slagelse,Aalborg,15
Slagelse,Gribskov,14
Slagelse,Faaborg-Midtfyn,14
Slagelse,Svendborg,14
Slagelse,Hjørring,14
Slagelse,Fredensborg,13
Slagelse,Aabenraa,13
Slagelse,Haderslev,12
Slagelse,Viborg,12
Slagelse,Kerteminde,11
Slagelse,Horsens,11
Slagelse,Silkeborg,11
Slagelse,Skanderborg,11
Slagelse,Middelfart,10
Slagelse,Herning,10
Slagelse,Assens,9
Slagelse,Thisted,9
Slagelse,Bornholm,8
Slagelse,Varde,8
Slagelse,Vallensbæk,7
Slagelse,Skive,7
Slagelse,Mariagerfjord,7
Slagelse,Dragør,6
Slagelse,Holstebro,6
Slagelse,Halsnæs,5
Slagelse,Nordfyns,5
Slagelse,Billund,5
Slagelse,Vejen,5
Slagelse,Hedensted,5
Slagelse,Langeland,4
Slagelse,Tønder,4
Slagelse,Ikast-Brande,4
Slagelse,Ringkøbing-Skjern,4
Slagelse,Sønderborg,2
Slagelse,Syddjurs,2
Slagelse,Vesthimmerlands,2
Slagelse,Lemvig,1
Slagelse,Struer,1
Slagelse,Favrskov,1
Slagelse,Samsø,1
Slagelse,Morsø,1
Slagelse,Læsø,1
Slagelse,Christiansø,0
Slagelse,Ærø,0
Slagelse,Fanø,0
Slagelse,Norddjurs,0
Slagelse,Odder,0
Slagelse,Brønderslev,0
Slagelse,Rebild,0
Slagelse,Jammerbugt,0
Solrød,Solrød,2508
Solrød,København,2060
Solrød,Greve,861
Solrød,Køge,849
Solrød,Roskilde,603
Solrød,Høje-Taastrup,484
Solrød,Ballerup,336
Solrød,Brøndby,293
Solrød,Hvidovre,285
Solrød,Albertslund,233
Solrød,Gladsaxe,217
Solrød,Glostrup,198
Solrød,Ishøj,193
Solrød,Tårnby,192
Solrød,Frederiksberg,187
Solrød,Gentofte,148
Solrød,Rødovre,122
Solrød,Herlev,119
Solrød,Lyngby-Taarbæk,100
Solrød,Rudersdal,75
Solrød,Ringsted,73
Solrød,Vallensbæk,60
Solrød,Faxe,54
Solrød,Lejre,50
Solrød,Næstved,49
Solrød,Slagelse,47
Solrød,Allerød,41
Solrød,Holbæk,40
Solrød,Stevns,39
Solrød,Furesø,29
Solrød,Hillerød,28
Solrød,Aarhus,28
Solrød,Sorø,25
Solrød,Egedal,22
Solrød,Frederikssund,21
Solrød,Kalundborg,18
Solrød,Hørsholm,17
Solrød,Odense,17
Solrød,Helsingør,13
Solrød,Fredensborg,12
Solrød,Vordingborg,11
Solrød,Guldborgsund,10
Solrød,Kolding,10
Solrød,Aalborg,9
Solrød,Uden for Danmark,9
Solrød,Middelfart,7
Solrød,Esbjerg,7
Solrød,Dragør,6
Solrød,Gribskov,5
Solrød,Vejle,5
Solrød,Herning,5
Solrød,Holstebro,5
Solrød,Ringkøbing-Skjern,5
Solrød,Lolland,4
Solrød,Aabenraa,4
Solrød,Silkeborg,4
Solrød,Odsherred,3
Solrød,Sønderborg,3
Solrød,Skanderborg,3
Solrød,Viborg,3
Solrød,Halsnæs,2
Solrød,Bornholm,2
Solrød,Faaborg-Midtfyn,2
Solrød,Nordfyns,2
Solrød,Haderslev,2
Solrød,Varde,2
Solrød,Thisted,2
Solrød,Mariagerfjord,2
Solrød,Assens,1
Solrød,Kerteminde,1
Solrød,Svendborg,1
Solrød,Langeland,1
Solrød,Tønder,1
Solrød,Vejen,1
Solrød,Fredericia,1
Solrød,Horsens,1
Solrød,Lemvig,1
Solrød,Odder,1
Solrød,Randers,1
Solrød,Ikast-Brande,1
Solrød,Morsø,1
Solrød,Skive,1
Solrød,Frederikshavn,1
Solrød,Rebild,1
Solrød,Hjørring,1
Solrød,Christiansø,0
Solrød,Nyborg,0
Solrød,Ærø,0
Solrød,Billund,0
Solrød,Fanø,0
Solrød,Struer,0
Solrød,Syddjurs,0
Solrød,Norddjurs,0
Solrød,Favrskov,0
Solrød,Samsø,0
Solrød,Hedensted,0
Solrød,Brønderslev,0
Solrød,Vesthimmerlands,0
Solrød,Læsø,0
Solrød,Jammerbugt,0
Sorø,Sorø,6131
Sorø,Slagelse,1356
Sorø,Ringsted,956
Sorø,København,859
Sorø,Holbæk,674
Sorø,Kalundborg,504
Sorø,Roskilde,409
Sorø,Næstved,391
Sorø,Køge,244
Sorø,Høje-Taastrup,241
Sorø,Lejre,149
Sorø,Ballerup,135
Sorø,Albertslund,126
Sorø,Greve,121
Sorø,Hvidovre,112
Sorø,Brøndby,98
Sorø,Gladsaxe,90
Sorø,Frederiksberg,81
Sorø,Faxe,81
Sorø,Glostrup,79
Sorø,Tårnby,78
Sorø,Odsherred,64
Sorø,Herlev,58
Sorø,Gentofte,52
Sorø,Ishøj,52
Sorø,Odense,52
Sorø,Vordingborg,47
Sorø,Frederikssund,45
Sorø,Rødovre,36
Sorø,Aarhus,36
Sorø,Lyngby-Taarbæk,35
Sorø,Allerød,35
Sorø,Hillerød,34
Sorø,Rudersdal,25
Sorø,Guldborgsund,23
Sorø,Solrød,22
Sorø,Uden for Danmark,17
Sorø,Egedal,15
Sorø,Aalborg,15
Sorø,Helsingør,14
Sorø,Furesø,12
Sorø,Gribskov,12
Sorø,Fredensborg,11
Sorø,Stevns,11
Sorø,Vallensbæk,10
Sorø,Skanderborg,9
Sorø,Esbjerg,8
Sorø,Nyborg,7
Sorø,Fredericia,7
Sorø,Kolding,7
Sorø,Vejle,7
Sorø,Frederikshavn,7
Sorø,Hørsholm,6
Sorø,Halsnæs,6
Sorø,Middelfart,6
Sorø,Varde,6
Sorø,Kerteminde,5
Sorø,Favrskov,5
Sorø,Ikast-Brande,5
Sorø,Hedensted,5
Sorø,Dragør,4
Sorø,Holstebro,4
Sorø,Randers,4
Sorø,Lolland,3
Sorø,Assens,3
Sorø,Faaborg-Midtfyn,3
Sorø,Haderslev,3
Sorø,Billund,3
Sorø,Aabenraa,3
Sorø,Horsens,3
Sorø,Herning,3
Sorø,Viborg,3
Sorø,Jammerbugt,3
Sorø,Ærø,2
Sorø,Silkeborg,2
Sorø,Ringkøbing-Skjern,2
Sorø,Skive,2
Sorø,Mariagerfjord,2
Sorø,Bornholm,1
Sorø,Svendborg,1
Sorø,Nordfyns,1
Sorø,Struer,1
Sorø,Norddjurs,1
Sorø,Morsø,1
Sorø,Vesthimmerlands,1
Sorø,Rebild,1
Sorø,Hjørring,1
Sorø,Christiansø,0
Sorø,Langeland,0
Sorø,Sønderborg,0
Sorø,Tønder,0
Sorø,Fanø,0
Sorø,Vejen,0
Sorø,Lemvig,0
Sorø,Syddjurs,0
Sorø,Odder,0
Sorø,Samsø,0
Sorø,Thisted,0
Sorø,Brønderslev,0
Sorø,Læsø,0
Stevns,Stevns,4135
Stevns,Køge,1945
Stevns,København,856
Stevns,Faxe,434
Stevns,Roskilde,306
Stevns,Greve,283
Stevns,Høje-Taastrup,205
Stevns,Næstved,175
Stevns,Solrød,155
Stevns,Brøndby,151
Stevns,Ballerup,139
Stevns,Hvidovre,136
Stevns,Tårnby,120
Stevns,Ringsted,115
Stevns,Glostrup,94
Stevns,Albertslund,94
Stevns,Vordingborg,92
Stevns,Gladsaxe,91
Stevns,Ishøj,89
Stevns,Frederiksberg,81
Stevns,Rødovre,73
Stevns,Herlev,56
Stevns,Gentofte,53
Stevns,Lyngby-Taarbæk,46
Stevns,Slagelse,41
Stevns,Rudersdal,38
Stevns,Guldborgsund,34
Stevns,Sorø,31
Stevns,Holbæk,24
Stevns,Lejre,24
Stevns,Frederikssund,22
Stevns,Hillerød,20
Stevns,Aarhus,20
Stevns,Vallensbæk,19
Stevns,Furesø,18
Stevns,Odense,16
Stevns,Uden for Danmark,15
Stevns,Kalundborg,14
Stevns,Allerød,13
Stevns,Egedal,13
Stevns,Odsherred,11
Stevns,Hørsholm,10
Stevns,Randers,10
Stevns,Fredensborg,9
Stevns,Gribskov,9
Stevns,Kolding,9
Stevns,Lolland,8
Stevns,Bornholm,8
Stevns,Dragør,7
Stevns,Esbjerg,7
Stevns,Vejle,7
Stevns,Aalborg,7
Stevns,Helsingør,6
Stevns,Viborg,6
Stevns,Vesthimmerlands,6
Stevns,Horsens,4
Stevns,Middelfart,3
Stevns,Herning,3
Stevns,Holstebro,3
Stevns,Favrskov,3
Stevns,Halsnæs,2
Stevns,Kerteminde,2
Stevns,Nordfyns,2
Stevns,Haderslev,2
Stevns,Sønderborg,2
Stevns,Tønder,2
Stevns,Aabenraa,2
Stevns,Fredericia,2
Stevns,Syddjurs,2
Stevns,Norddjurs,2
Stevns,Silkeborg,2
Stevns,Ikast-Brande,2
Stevns,Skive,2
Stevns,Frederikshavn,2
Stevns,Hjørring,2
Stevns,Assens,1
Stevns,Nyborg,1
Stevns,Svendborg,1
Stevns,Billund,1
Stevns,Varde,1
Stevns,Skanderborg,1
Stevns,Thisted,1
Stevns,Christiansø,0
Stevns,Faaborg-Midtfyn,0
Stevns,Langeland,0
Stevns,Ærø,0
Stevns,Fanø,0
Stevns,Vejen,0
Stevns,Lemvig,0
Stevns,Struer,0
Stevns,Odder,0
Stevns,Samsø,0
Stevns,Ringkøbing-Skjern,0
Stevns,Hedensted,0
Stevns,Morsø,0
Stevns,Brønderslev,0
Stevns,Læsø,0
Stevns,Rebild,0
Stevns,Mariagerfjord,0
Stevns,Jammerbugt,0
Struer,Struer,5710
Struer,Holstebro,2119
Struer,Lemvig,494
Struer,Thisted,316
Struer,Herning,269
Struer,Ringkøbing-Skjern,148
Struer,Skive,138
Struer,Viborg,124
Struer,Ikast-Brande,84
Struer,Aarhus,69
Struer,Silkeborg,30
Struer,Morsø,24
Struer,Uden for Danmark,23
Struer,København,20
Struer,Aalborg,20
Struer,Kolding,19
Struer,Esbjerg,18
Struer,Vejle,14
Struer,Skanderborg,12
Struer,Vejen,11
Struer,Randers,10
Struer,Billund,8
Struer,Brøndby,7
Struer,Horsens,7
Struer,Hedensted,6
Struer,Vesthimmerlands,6
Struer,Mariagerfjord,6
Struer,Aabenraa,5
Struer,Fredericia,5
Struer,Favrskov,5
Struer,Frederikshavn,5
Struer,Hjørring,5
Struer,Herlev,4
Struer,Hvidovre,4
Struer,Odense,4
Struer,Ballerup,3
Struer,Lyngby-Taarbæk,3
Struer,Middelfart,3
Struer,Svendborg,3
Struer,Haderslev,3
Struer,Varde,3
Struer,Gentofte,2
Struer,Gladsaxe,2
Struer,Glostrup,2
Struer,Helsingør,2
Struer,Hillerød,2
Struer,Syddjurs,2
Struer,Rebild,2
Struer,Frederiksberg,1
Struer,Albertslund,1
Struer,Høje-Taastrup,1
Struer,Rødovre,1
Struer,Allerød,1
Struer,Egedal,1
Struer,Greve,1
Struer,Roskilde,1
Struer,Faxe,1
Struer,Kalundborg,1
Struer,Ringsted,1
Struer,Sorø,1
Struer,Næstved,1
Struer,Guldborgsund,1
Struer,Vordingborg,1
Struer,Bornholm,1
Struer,Assens,1
Struer,Odder,1
Struer,Jammerbugt,1
Struer,Dragør,0
Struer,Ishøj,0
Struer,Tårnby,0
Struer,Vallensbæk,0
Struer,Furesø,0
Struer,Fredensborg,0
Struer,Hørsholm,0
Struer,Rudersdal,0
Struer,Frederikssund,0
Struer,Køge,0
Struer,Halsnæs,0
Struer,Solrød,0
Struer,Gribskov,0
Struer,Odsherred,0
Struer,Holbæk,0
Struer,Slagelse,0
Struer,Stevns,0
Struer,Lejre,0
Struer,Lolland,0
Struer,Christiansø,0
Struer,Faaborg-Midtfyn,0
Struer,Kerteminde,0
Struer,Nyborg,0
Struer,Nordfyns,0
Struer,Langeland,0
Struer,Ærø,0
Struer,Sønderborg,0
Struer,Tønder,0
Struer,Fanø,0
Struer,Norddjurs,0
Struer,Samsø,0
Struer,Brønderslev,0
Struer,Læsø,0
Svendborg,Svendborg,18012
Svendborg,Odense,2409
Svendborg,Faaborg-Midtfyn,1539
Svendborg,Nyborg,599
Svendborg,Langeland,559
Svendborg,Uden for Danmark,557
Svendborg,København,254
Svendborg,Assens,140
Svendborg,Kerteminde,129
Svendborg,Fredericia,110
Svendborg,Esbjerg,108
Svendborg,Aarhus,91
Svendborg,Middelfart,83
Svendborg,Slagelse,81
Svendborg,Vejle,69
Svendborg,Kolding,65
Svendborg,Ærø,51
Svendborg,Randers,42
Svendborg,Nordfyns,39
Svendborg,Horsens,32
Svendborg,Lolland,29
Svendborg,Lyngby-Taarbæk,27
Svendborg,Gladsaxe,26
Svendborg,Frederikshavn,25
Svendborg,Frederiksberg,23
Svendborg,Ballerup,22
Svendborg,Haderslev,21
Svendborg,Albertslund,20
Svendborg,Brøndby,19
Svendborg,Sønderborg,19
Svendborg,Roskilde,18
Svendborg,Aalborg,18
Svendborg,Gentofte,17
Svendborg,Herning,17
Svendborg,Høje-Taastrup,16
Svendborg,Varde,16
Svendborg,Tårnby,15
Svendborg,Hedensted,15
Svendborg,Vejen,14
Svendborg,Hvidovre,13
Svendborg,Køge,12
Svendborg,Ringsted,12
Svendborg,Aabenraa,12
Svendborg,Ikast-Brande,12
Svendborg,Rudersdal,11
Svendborg,Kalundborg,10
Svendborg,Guldborgsund,10
Svendborg,Glostrup,9
Svendborg,Helsingør,9
Svendborg,Greve,9
Svendborg,Næstved,9
Svendborg,Billund,9
Svendborg,Viborg,9
Svendborg,Allerød,8
Svendborg,Herlev,7
Svendborg,Rødovre,7
Svendborg,Furesø,7
Svendborg,Ishøj,6
Svendborg,Holstebro,6
Svendborg,Thisted,6
Svendborg,Hillerød,5
Svendborg,Holbæk,5
Svendborg,Sorø,5
Svendborg,Odder,5
Svendborg,Silkeborg,5
Svendborg,Vesthimmerlands,5
Svendborg,Odsherred,4
Svendborg,Bornholm,4
Svendborg,Favrskov,4
Svendborg,Skanderborg,4
Svendborg,Ringkøbing-Skjern,4
Svendborg,Fredensborg,3
Svendborg,Hørsholm,3
Svendborg,Frederikssund,3
Svendborg,Solrød,3
Svendborg,Faxe,3
Svendborg,Vordingborg,3
Svendborg,Tønder,3
Svendborg,Norddjurs,3
Svendborg,Mariagerfjord,3
Svendborg,Hjørring,3
Svendborg,Dragør,2
Svendborg,Egedal,2
Svendborg,Halsnæs,2
Svendborg,Stevns,2
Svendborg,Lejre,2
Svendborg,Syddjurs,2
Svendborg,Samsø,2
Svendborg,Skive,2
Svendborg,Brønderslev,2
Svendborg,Jammerbugt,2
Svendborg,Vallensbæk,1
Svendborg,Gribskov,1
Svendborg,Lemvig,1
Svendborg,Struer,1
Svendborg,Morsø,1
Svendborg,Rebild,1
Svendborg,Christiansø,0
Svendborg,Fanø,0
Svendborg,Læsø,0
Syddjurs,Syddjurs,9815
Syddjurs,Aarhus,5754
Syddjurs,Norddjurs,1315
Syddjurs,Randers,703
Syddjurs,Favrskov,387
Syddjurs,Skanderborg,220
Syddjurs,København,153
Syddjurs,Silkeborg,83
Syddjurs,Viborg,83
Syddjurs,Horsens,81
Syddjurs,Aalborg,62
Syddjurs,Uden for Danmark,54
Syddjurs,Vejle,50
Syddjurs,Esbjerg,34
Syddjurs,Mariagerfjord,31
Syddjurs,Kolding,29
Syddjurs,Odense,27
Syddjurs,Skive,24
Syddjurs,Herning,23
Syddjurs,Hedensted,22
Syddjurs,Ballerup,21
Syddjurs,Holstebro,21
Syddjurs,Ikast-Brande,21
Syddjurs,Fredericia,20
Syddjurs,Frederikshavn,15
Syddjurs,Tårnby,14
Syddjurs,Rebild,14
Syddjurs,Gladsaxe,13
Syddjurs,Allerød,12
Syddjurs,Haderslev,12
Syddjurs,Hjørring,12
Syddjurs,Glostrup,11
Syddjurs,Billund,11
Syddjurs,Brøndby,10
Syddjurs,Albertslund,10
Syddjurs,Høje-Taastrup,10
Syddjurs,Odder,10
Syddjurs,Ringkøbing-Skjern,10
Syddjurs,Gentofte,9
Syddjurs,Rudersdal,9
Syddjurs,Roskilde,9
Syddjurs,Aabenraa,9
Syddjurs,Vesthimmerlands,9
Syddjurs,Lyngby-Taarbæk,8
Syddjurs,Hvidovre,7
Syddjurs,Rødovre,7
Syddjurs,Vejen,7
Syddjurs,Frederiksberg,6
Syddjurs,Sønderborg,6
Syddjurs,Herlev,5
Syddjurs,Hillerød,5
Syddjurs,Ringsted,5
Syddjurs,Næstved,5
Syddjurs,Varde,5
Syddjurs,Jammerbugt,5
Syddjurs,Greve,4
Syddjurs,Slagelse,4
Syddjurs,Middelfart,4
Syddjurs,Lemvig,4
Syddjurs,Samsø,4
Syddjurs,Odsherred,3
Syddjurs,Assens,3
Syddjurs,Nyborg,3
Syddjurs,Svendborg,3
Syddjurs,Struer,3
Syddjurs,Morsø,3
Syddjurs,Thisted,3
Syddjurs,Ishøj,2
Syddjurs,Køge,2
Syddjurs,Holbæk,2
Syddjurs,Faaborg-Midtfyn,2
Syddjurs,Nordfyns,2
Syddjurs,Brønderslev,2
Syddjurs,Dragør,1
Syddjurs,Helsingør,1
Syddjurs,Hørsholm,1
Syddjurs,Egedal,1
Syddjurs,Frederikssund,1
Syddjurs,Gribskov,1
Syddjurs,Stevns,1
Syddjurs,Lejre,1
Syddjurs,Vordingborg,1
Syddjurs,Bornholm,1
Syddjurs,Kerteminde,1
Syddjurs,Langeland,1
Syddjurs,Tønder,1
Syddjurs,Vallensbæk,0
Syddjurs,Furesø,0
Syddjurs,Fredensborg,0
Syddjurs,Halsnæs,0
Syddjurs,Solrød,0
Syddjurs,Faxe,0
Syddjurs,Kalundborg,0
Syddjurs,Sorø,0
Syddjurs,Lolland,0
Syddjurs,Guldborgsund,0
Syddjurs,Christiansø,0
Syddjurs,Ærø,0
Syddjurs,Fanø,0
Syddjurs,Læsø,0
Sønderborg,Sønderborg,28449
Sønderborg,Aabenraa,2213
Sønderborg,Haderslev,314
Sønderborg,Kolding,259
Sønderborg,Tønder,215
Sønderborg,Esbjerg,155
Sønderborg,København,131
Sønderborg,Odense,106
Sønderborg,Vejle,85
Sønderborg,Aarhus,80
Sønderborg,Fredericia,70
Sønderborg,Uden for Danmark,68
Sønderborg,Sorø,35
Sønderborg,Varde,32
Sønderborg,Horsens,32
Sønderborg,Vejen,29
Sønderborg,Aalborg,29
Sønderborg,Middelfart,27
Sønderborg,Herning,27
Sønderborg,Viborg,26
Sønderborg,Ikast-Brande,25
Sønderborg,Ballerup,21
Sønderborg,Faaborg-Midtfyn,20
Sønderborg,Allerød,17
Sønderborg,Brøndby,16
Sønderborg,Silkeborg,16
Sønderborg,Frederiksberg,14
Sønderborg,Holstebro,14
Sønderborg,Billund,12
Sønderborg,Skanderborg,11
Sønderborg,Gentofte,10
Sønderborg,Tårnby,10
Sønderborg,Rudersdal,10
Sønderborg,Skive,10
Sønderborg,Svendborg,9
Sønderborg,Hedensted,9
Sønderborg,Frederikshavn,8
Sønderborg,Gladsaxe,7
Sønderborg,Albertslund,7
Sønderborg,Hvidovre,7
Sønderborg,Nyborg,7
Sønderborg,Randers,7
Sønderborg,Lyngby-Taarbæk,6
Sønderborg,Slagelse,6
Sønderborg,Assens,6
Sønderborg,Kerteminde,6
Sønderborg,Nordfyns,6
Sønderborg,Ringkøbing-Skjern,6
Sønderborg,Glostrup,5
Sønderborg,Rødovre,5
Sønderborg,Furesø,5
Sønderborg,Hillerød,5
Sønderborg,Køge,5
Sønderborg,Roskilde,5
Sønderborg,Næstved,5
Sønderborg,Hjørring,5
Sønderborg,Høje-Taastrup,4
Sønderborg,Ærø,4
Sønderborg,Herlev,3
Sønderborg,Greve,3
Sønderborg,Struer,3
Sønderborg,Favrskov,3
Sønderborg,Thisted,3
Sønderborg,Mariagerfjord,3
Sønderborg,Egedal,2
Sønderborg,Frederikssund,2
Sønderborg,Kalundborg,2
Sønderborg,Lejre,2
Sønderborg,Lolland,2
Sønderborg,Guldborgsund,2
Sønderborg,Vordingborg,2
Sønderborg,Syddjurs,2
Sønderborg,Odder,2
Sønderborg,Vesthimmerlands,2
Sønderborg,Ishøj,1
Sønderborg,Helsingør,1
Sønderborg,Hørsholm,1
Sønderborg,Gribskov,1
Sønderborg,Holbæk,1
Sønderborg,Stevns,1
Sønderborg,Bornholm,1
Sønderborg,Langeland,1
Sønderborg,Lemvig,1
Sønderborg,Brønderslev,1
Sønderborg,Dragør,0
Sønderborg,Vallensbæk,0
Sønderborg,Fredensborg,0
Sønderborg,Halsnæs,0
Sønderborg,Solrød,0
Sønderborg,Odsherred,0
Sønderborg,Faxe,0
Sønderborg,Ringsted,0
Sønderborg,Christiansø,0
Sønderborg,Fanø,0
Sønderborg,Norddjurs,0
Sønderborg,Samsø,0
Sønderborg,Morsø,0
Sønderborg,Læsø,0
Sønderborg,Rebild,0
Sønderborg,Jammerbugt,0
Thisted,Thisted,18817
Thisted,Morsø,622
Thisted,Struer,224
Thisted,Aalborg,218
Thisted,Jammerbugt,158
Thisted,Holstebro,141
Thisted,Skive,132
Thisted,Lemvig,78
Thisted,Viborg,77
Thisted,Aarhus,66
Thisted,Uden for Danmark,57
Thisted,København,45
Thisted,Herning,36
Thisted,Hjørring,33
Thisted,Vesthimmerlands,27
Thisted,Esbjerg,23
Thisted,Frederikshavn,23
Thisted,Vejle,18
